date,route_id,leg,start_s,end_s,duration_s,distance_m,deviation_pct,from_city,to_city,from_address,to_address,from_lat,from_lon,to_lat,to_lon,driver_id,vehicle_plate,bus_name,administration,source_file
2025-09-03,2025-09-03-Rebel,9,43440,44040,588,1750,24.0,Amsterdam,Amsterdam,"Reestraat 1, Amsterdam, NL","Lindengracht 76, Amsterdam, NL",,,,,,,Rebel,1 (VNZ-20-TRebel),rebel_Ritten overzicht 2024.11.01-2025.11.11.csv
2025-09-03,2025-09-03-Rebel,10,44400,45180,787,2360,6.0,Amsterdam,Amsterdam,"Lindengracht 76, Amsterdam, NL","Bilderdijkstraat 151, Amsterdam, NL",,,,,,,Rebel,1 (VNZ-20-TRebel),rebel_Ritten overzicht 2024.11.01-2025.11.11.csv
2025-09-03,2025-09-03-Rebel,11,46080,47220,1140,2470,-1.0,Amsterdam,Amsterdam,"Bilderdijkstraat 157, Amsterdam, NL","Admiraal De Ruijterweg 268, Amsterdam, NL",,,,,,,Rebel,1 (VNZ-20-TRebel),rebel_Ritten overzicht 2024.11.01-2025.11.11.csv
2025-09-03,2025-09-03-Rebel,12,48360,49260,875,5980,0.0,Amsterdam,Amsterdam,"Admiraal De Ruijterweg 268, Amsterdam, NL","Portsmuiden 15, Amsterdam, NL",,,,,,,Rebel,1 (VNZ-20-TRebel),rebel_Ritten overzicht 2024.11.01-2025.11.11.csv
2025-09-03,2025-09-03-Rebel,13,50400,50460,44,0,,Amsterdam,Amsterdam,"Portsmuiden 15, Amsterdam, NL","Portsmuiden 15, Amsterdam, NL",,,,,,,Rebel,1 (VNZ-20-TRebel),rebel_Ritten overzicht 2024.11.01-2025.11.11.csv
2025-09-03,2025-09-03-Rebel,14,51540,51780,286,1450,1.0,Amsterdam,Amsterdam,"Portsmuiden 15, Amsterdam, NL","Berchvliet 12, Amsterdam, NL",,,,,,,Rebel,1 (VNZ-20-TRebel),rebel_Ritten overzicht 2024.11.01-2025.11.11.csv
2025-09-03,2025-09-03-Rebel,15,52860,53280,430,1500,-13.0,Amsterdam,Amsterdam,"Berchvliet 12, Amsterdam, NL","Portsmuiden 18, Amsterdam, NL",,,,,,,Rebel,1 (VNZ-20-TRebel),rebel_Ritten overzicht 2024.11.01-2025.11.11.csv
2025-09-03,2025-09-03-Rebel,16,53460,53580,92,180,125.0,Amsterdam,Amsterdam,"Portsmuiden 18, Amsterdam, NL","Portsmuiden 15, Amsterdam, NL",,,,,,,Rebel,1 (VNZ-20-TRebel),rebel_Ritten overzicht 2024.11.01-2025.11.11.csv
2025-09-03,2025-09-03-Rebel,17,54720,54780,52,20,,Amsterdam,Amsterdam,"Portsmuiden 15, Amsterdam, NL","Portsmuiden 15, Amsterdam, NL",,,,,,,Rebel,1 (VNZ-20-TRebel),rebel_Ritten overzicht 2024.11.01-2025.11.11.csv
2025-09-03,2025-09-03-Rebel,18,57780,57840,81,0,,Amsterdam,Amsterdam,"Portsmuiden 15, Amsterdam, NL","Portsmuiden 15, Amsterdam, NL",,,,,,,Rebel,1 (VNZ-20-TRebel),rebel_Ritten overzicht 2024.11.01-2025.11.11.csv
2025-09-04,2025-09-04-Rebel,1,31680,33720,2017,37800,-14.0,Amsterdam,Leiden,"Portsmuiden 46, Amsterdam, NL","Hooigracht 59, Leiden, NL",,,,,,,Rebel,1 (VNZ-20-TRebel),rebel_Ritten overzicht 2024.11.01-2025.11.11.csv
2025-09-04,2025-09-04-Rebel,2,34200,34380,165,660,50.0,Leiden,Leiden,"Hooigracht 56, Leiden, NL","Botermarkt 18, Leiden, NL",,,,,,,Rebel,1 (VNZ-20-TRebel),rebel_Ritten overzicht 2024.11.01-2025.11.11.csv
2025-09-04,2025-09-04-Rebel,3,34680,34980,295,1340,21.0,Leiden,Leiden,"Botermarkt 18, Leiden, NL","Rapenburg 54, Leiden, NL",,,,,,,Rebel,1 (VNZ-20-TRebel),rebel_Ritten overzicht 2024.11.01-2025.11.11.csv
2025-09-04,2025-09-04-Rebel,4,35580,35880,333,2160,137.0,Leiden,Leiden,"Rapenburg 54, Leiden, NL","Aalmarkt 18, Leiden, NL",,,,,,,Rebel,1 (VNZ-20-TRebel),rebel_Ritten overzicht 2024.11.01-2025.11.11.csv
2025-09-04,2025-09-04-Rebel,5,36240,36300,48,250,-59.0,Leiden,Leiden,"Aalmarkt 18, Leiden, NL","Botermarkt 6, Leiden, NL",,,,,,,Rebel,1 (VNZ-20-TRebel),rebel_Ritten overzicht 2024.11.01-2025.11.11.csv
2025-09-04,2025-09-04-Rebel,6,36480,38100,1601,19360,-1.0,,,"Botermarkt 6, Amsterdam, NL","Kranestraat 112, Amsterdam, NL",,,,,,,Rebel,1 (VNZ-20-TRebel),rebel_Ritten overzicht 2024.11.01-2025.11.11.csv
2025-09-04,2025-09-04-Rebel,7,38700,38820,108,170,13.0,,,"Kranestraat 112, Amsterdam, NL","Dunne Bierkade 6, Amsterdam, NL",,,,,,,Rebel,1 (VNZ-20-TRebel),rebel_Ritten overzicht 2024.11.01-2025.11.11.csv
2025-09-04,2025-09-04-Rebel,8,39180,40200,1030,4570,94.0,,,"Dunne Bierkade 6, Amsterdam, NL","Laan 1, Amsterdam, NL",,,,,,,Rebel,1 (VNZ-20-TRebel),rebel_Ritten overzicht 2024.11.01-2025.11.11.csv
2025-09-04,2025-09-04-Rebel,9,41100,41760,661,3560,-13.0,,,"Grote Markt 6, Amsterdam, NL","Frederik Hendriklaan 91, Amsterdam, NL",,,,,,,Rebel,1 (VNZ-20-TRebel),rebel_Ritten overzicht 2024.11.01-2025.11.11.csv
2025-09-04,2025-09-04-Rebel,10,41940,43560,1597,18050,3.0,,,"Frederik Hendriklaan 91, Amsterdam, NL","Doelenplein 7, Amsterdam, NL",,,,,,,Rebel,1 (VNZ-20-TRebel),rebel_Ritten overzicht 2024.11.01-2025.11.11.csv
2025-09-04,2025-09-04-Rebel,11,44100,45240,1158,17020,0.0,Delft,Rotterdam,"Doelenplein 7, Delft, NL","Zwaanshals 260, Rotterdam, NL",,,,,,,Rebel,1 (VNZ-20-TRebel),rebel_Ritten overzicht 2024.11.01-2025.11.11.csv
2025-09-04,2025-09-04-Rebel,12,45840,46740,892,1580,19.0,Rotterdam,Rotterdam,"Zwaanshals 260, Rotterdam, NL","Voorburgstraat 292, Rotterdam, NL",,,,,,,Rebel,1 (VNZ-20-TRebel),rebel_Ritten overzicht 2024.11.01-2025.11.11.csv
2025-09-04,2025-09-04-Rebel,13,47760,48120,404,2570,42.0,Rotterdam,Rotterdam,"Voorburgstraat 292, Rotterdam, NL","Hofplein 19, Rotterdam, NL",,,,,,,Rebel,1 (VNZ-20-TRebel),rebel_Ritten overzicht 2024.11.01-2025.11.11.csv
2025-09-04,2025-09-04-Rebel,14,48900,49500,607,2220,87.0,Rotterdam,Rotterdam,"Hofplein 19, Rotterdam, NL","Goudsewagenstraat 2, Rotterdam, NL",,,,,,,Rebel,1 (VNZ-20-TRebel),rebel_Ritten overzicht 2024.11.01-2025.11.11.csv
2025-09-04,2025-09-04-Rebel,15,49740,49860,133,410,2.0,Rotterdam,Rotterdam,"Goudsewagenstraat 2, Rotterdam, NL","Mariniersweg 53, Rotterdam, NL",,,,,,,Rebel,1 (VNZ-20-TRebel),rebel_Ritten overzicht 2024.11.01-2025.11.11.csv
2025-09-04,2025-09-04-Rebel,16,50040,50040,25,100,-9.0,Rotterdam,Rotterdam,"Mariniersweg 53, Rotterdam, NL","Nieuwemarkt 1, Rotterdam, NL",,,,,,,Rebel,1 (VNZ-20-TRebel),rebel_Ritten overzicht 2024.11.01-2025.11.11.csv
2025-09-04,2025-09-04-Rebel,17,50580,51120,517,1980,38.0,Rotterdam,Rotterdam,"Nieuwemarkt 1, Rotterdam, NL","Westblaak 34, Rotterdam, NL",,,,,,,Rebel,1 (VNZ-20-TRebel),rebel_Ritten overzicht 2024.11.01-2025.11.11.csv
2025-09-04,2025-09-04-Rebel,18,51840,52200,385,830,102.0,Rotterdam,Rotterdam,"Westblaak 34, Rotterdam, NL","Van Oldenbarneveltstraat 126, Rotterdam, NL",,,,,,,Rebel,1 (VNZ-20-TRebel),rebel_Ritten overzicht 2024.11.01-2025.11.11.csv
2025-09-04,2025-09-04-Rebel,19,53880,54540,665,3020,35.0,Rotterdam,Rotterdam,"Van Oldenbarneveltstraat 126, Rotterdam, NL","Volmarijnstraat 151, Rotterdam, NL",,,,,,,Rebel,1 (VNZ-20-TRebel),rebel_Ritten overzicht 2024.11.01-2025.11.11.csv
2025-09-04,2025-09-04-Rebel,20,54660,55320,652,2520,-15.0,Rotterdam,Rotterdam,"Volmarijnstraat 151, Rotterdam, NL","Leuvehaven 73, Rotterdam, NL",,,,,,,Rebel,1 (VNZ-20-TRebel),rebel_Ritten overzicht 2024.11.01-2025.11.11.csv
2025-09-04,2025-09-04-Rebel,21,55680,55980,264,1250,-24.0,Rotterdam,Rotterdam,"Leuvehaven 73, Rotterdam, NL","Van Vollenhovenstraat 19, Rotterdam, NL",,,,,,,Rebel,1 (VNZ-20-TRebel),rebel_Ritten overzicht 2024.11.01-2025.11.11.csv
2025-09-04,2025-09-04-Rebel,22,56100,57300,1158,1570,-25.0,Rotterdam,Rotterdam,"Van Vollenhovenstraat 19, Rotterdam, NL","Wilhelminakade 131, Rotterdam, NL",,,,,,,Rebel,1 (VNZ-20-TRebel),rebel_Ritten overzicht 2024.11.01-2025.11.11.csv
2025-09-04,2025-09-04-Rebel,23,57660,58920,1230,5800,10.0,Rotterdam,Rotterdam,"Wilhelminakade 131, Rotterdam, NL","Stadhoudersweg 215, Rotterdam, NL",,,,,,,Rebel,1 (VNZ-20-TRebel),rebel_Ritten overzicht 2024.11.01-2025.11.11.csv
2025-09-04,2025-09-04-Rebel,24,59040,61680,2645,66610,-9.0,Rotterdam,Amsterdam,"Stadhoudersweg 215, Rotterdam, NL","Portsmuiden 15, Amsterdam, NL",,,,,,,Rebel,1 (VNZ-20-TRebel),rebel_Ritten overzicht 2024.11.01-2025.11.11.csv
2025-09-04,2025-09-04-Rebel,25,62280,62340,48,20,,Amsterdam,Amsterdam,"Portsmuiden 15, Amsterdam, NL","Portsmuiden 15, Amsterdam, NL",,,,,,,Rebel,1 (VNZ-20-TRebel),rebel_Ritten overzicht 2024.11.01-2025.11.11.csv
2025-09-04,2025-09-04-Rebel,26,62760,62820,57,0,,Amsterdam,Amsterdam,"Portsmuiden 15, Amsterdam, NL","Portsmuiden 15, Amsterdam, NL",,,,,,,Rebel,1 (VNZ-20-TRebel),rebel_Ritten overzicht 2024.11.01-2025.11.11.csv
2025-09-05,2025-09-05-Rebel,1,33360,36540,3157,13870,16.0,Amsterdam,Amsterdam,"Portsmuiden 15, Amsterdam, NL","Rokin 75, Amsterdam, NL",,,,,,,Rebel,1 (VNZ-20-TRebel),rebel_Ritten overzicht 2024.11.01-2025.11.11.csv
2025-09-05,2025-09-05-Rebel,2,37200,37380,238,700,-4.0,Amsterdam,Amsterdam,"Rokin 75, Amsterdam, NL","Spuistraat 197, Amsterdam, NL",,,,,,,Rebel,1 (VNZ-20-TRebel),rebel_Ritten overzicht 2024.11.01-2025.11.11.csv
2025-09-05,2025-09-05-Rebel,3,37560,37740,157,500,-6.0,Amsterdam,Amsterdam,"Spuistraat 197, Amsterdam, NL","Handboogstraat 7, Amsterdam, NL",,,,,,,Rebel,1 (VNZ-20-TRebel),rebel_Ritten overzicht 2024.11.01-2025.11.11.csv
2025-09-05,2025-09-05-Rebel,4,38160,38520,400,1430,-29.0,Amsterdam,Amsterdam,"Handboogstraat 7, Amsterdam, NL","Rozengracht 88, Amsterdam, NL",,,,,,,Rebel,1 (VNZ-20-TRebel),rebel_Ritten overzicht 2024.11.01-2025.11.11.csv
2025-09-05,2025-09-05-Rebel,5,38700,39060,390,1440,188.0,Amsterdam,Amsterdam,"Rozengracht 88, Amsterdam, NL","Reestraat 2, Amsterdam, NL",,,,,,,Rebel,1 (VNZ-20-TRebel),rebel_Ritten overzicht 2024.11.01-2025.11.11.csv
2025-09-05,2025-09-05-Rebel,6,39240,39360,134,210,-9.0,Amsterdam,Amsterdam,"Reestraat 2, Amsterdam, NL","Raadhuisstraat 54, Amsterdam, NL",,,,,,,Rebel,1 (VNZ-20-TRebel),rebel_Ritten overzicht 2024.11.01-2025.11.11.csv
2025-09-05,2025-09-05-Rebel,7,40440,40500,26,0,,Amsterdam,Amsterdam,"Raadhuisstraat 54, Amsterdam, NL","Raadhuisstraat 54, Amsterdam, NL",,,,,,,Rebel,1 (VNZ-20-TRebel),rebel_Ritten overzicht 2024.11.01-2025.11.11.csv
2025-09-05,2025-09-05-Rebel,8,43440,43740,324,960,-6.0,Amsterdam,Amsterdam,"Raadhuisstraat 54, Amsterdam, NL","Leidsegracht 47, Amsterdam, NL",,,,,,,Rebel,1 (VNZ-20-TRebel),rebel_Ritten overzicht 2024.11.01-2025.11.11.csv
2025-09-05,2025-09-05-Rebel,9,43980,44040,90,270,-54.0,Amsterdam,Amsterdam,"Leidsegracht 47, Amsterdam, NL","Lange Leidsedwarsstraat 52, Amsterdam, NL",,,,,,,Rebel,1 (VNZ-20-TRebel),rebel_Ritten overzicht 2024.11.01-2025.11.11.csv
2025-09-05,2025-09-05-Rebel,10,44640,44940,305,980,92.0,Amsterdam,Amsterdam,"Lange Leidsedwarsstraat 52, Amsterdam, NL","Leidsekruisstraat 11, Amsterdam, NL",,,,,,,Rebel,1 (VNZ-20-TRebel),rebel_Ritten overzicht 2024.11.01-2025.11.11.csv
2025-09-05,2025-09-05-Rebel,11,45180,45240,82,160,-89.0,Amsterdam,Amsterdam,"Leidsekruisstraat 11, Amsterdam, NL","Korte Leidsedwarsstraat 157, Amsterdam, NL",,,,,,,Rebel,1 (VNZ-20-TRebel),rebel_Ritten overzicht 2024.11.01-2025.11.11.csv
2025-09-05,2025-09-05-Rebel,12,45360,46200,847,4000,1.0,Amsterdam,Amsterdam,"Korte Leidsedwarsstraat 157, Amsterdam, NL","Linnaeusstraat 86, Amsterdam, NL",,,,,,,Rebel,1 (VNZ-20-TRebel),rebel_Ritten overzicht 2024.11.01-2025.11.11.csv
2025-09-05,2025-09-05-Rebel,13,46440,46440,8,0,,Amsterdam,Amsterdam,"Linnaeusstraat 86, Amsterdam, NL","Linnaeusstraat 86, Amsterdam, NL",,,,,,,Rebel,1 (VNZ-20-TRebel),rebel_Ritten overzicht 2024.11.01-2025.11.11.csv
2025-09-05,2025-09-05-Rebel,14,46500,46560,30,20,100.0,Amsterdam,Amsterdam,"Linnaeusstraat 86, Amsterdam, NL","Linnaeusstraat 86, Amsterdam, NL",,,,,,,Rebel,1 (VNZ-20-TRebel),rebel_Ritten overzicht 2024.11.01-2025.11.11.csv
2025-09-05,2025-09-05-Rebel,15,46560,47460,877,3500,4.0,Amsterdam,Amsterdam,"Linnaeusstraat 86, Amsterdam, NL","Rietlandpark 377, Amsterdam, NL",,,,,,,Rebel,1 (VNZ-20-TRebel),rebel_Ritten overzicht 2024.11.01-2025.11.11.csv
2025-09-05,2025-09-05-Rebel,16,47580,48240,637,6320,1.0,Amsterdam,Amsterdam,"Rietlandpark 377, Amsterdam, NL","Durgerdammerdijk 73, Amsterdam, NL",,,,,,,Rebel,1 (VNZ-20-TRebel),rebel_Ritten overzicht 2024.11.01-2025.11.11.csv
2025-09-05,2025-09-05-Rebel,17,48300,49260,943,12790,3.0,Amsterdam,Amsterdam,"Durgerdammerdijk 73, Amsterdam, NL","Back-Upstraat 32, Amsterdam, NL",,,,,,,Rebel,1 (VNZ-20-TRebel),rebel_Ritten overzicht 2024.11.01-2025.11.11.csv
2025-09-05,2025-09-05-Rebel,18,49500,50220,759,12120,-4.0,Amsterdam,Amsterdam,"Back-Upstraat 32, Amsterdam, NL","Portsmuiden 15, Amsterdam, NL",,,,,,,Rebel,1 (VNZ-20-TRebel),rebel_Ritten overzicht 2024.11.01-2025.11.11.csv
2025-09-05,2025-09-05-Rebel,19,51000,51420,425,3420,139.0,Amsterdam,Amsterdam,"Portsmuiden 15, Amsterdam, NL","Berchvliet 12, Amsterdam, NL",,,,,,,Rebel,1 (VNZ-20-TRebel),rebel_Ritten overzicht 2024.11.01-2025.11.11.csv
2025-09-05,2025-09-05-Rebel,20,52320,52980,669,1750,-3.0,Amsterdam,Zaandam,"Berchvliet 12, Amsterdam, NL","Herwijk, Zaandam, NL",,,,,,,Rebel,1 (VNZ-20-TRebel),rebel_Ritten overzicht 2024.11.01-2025.11.11.csv
2025-09-05,2025-09-05-Rebel,21,53280,53580,290,1800,5.0,Westpoort,Amsterdam,"Bornhout, Westpoort, NL","Portsmuiden 15, Amsterdam, NL",,,,,,,Rebel,1 (VNZ-20-TRebel),rebel_Ritten overzicht 2024.11.01-2025.11.11.csv
2025-09-05,2025-09-05-Rebel,22,54660,54660,24,0,,Amsterdam,Amsterdam,"Portsmuiden 15, Amsterdam, NL","Portsmuiden 15, Amsterdam, NL",,,,,,,Rebel,1 (VNZ-20-TRebel),rebel_Ritten overzicht 2024.11.01-2025.11.11.csv
2025-09-05,2025-09-05-Rebel,23,55140,55140,20,40,300.0,Amsterdam,Amsterdam,"Portsmuiden 15, Amsterdam, NL","Portsmuiden 15, Amsterdam, NL",,,,,,,Rebel,1 (VNZ-20-TRebel),rebel_Ritten overzicht 2024.11.01-2025.11.11.csv
2025-09-05,2025-09-05-Rebel,24,57060,57120,67,10,-80.0,Amsterdam,Amsterdam,"Portsmuiden 15, Amsterdam, NL","Portsmuiden 15, Amsterdam, NL",,,,,,,Rebel,1 (VNZ-20-TRebel),rebel_Ritten overzicht 2024.11.01-2025.11.11.csv
2025-09-08,2025-09-08-Rebel,1,31200,31260,86,0,,Amsterdam,Amsterdam,"Portsmuiden 15, Amsterdam, NL","Portsmuiden 15, Amsterdam, NL",,,,,,,Rebel,1 (VNZ-20-TRebel),rebel_Ritten overzicht 2024.11.01-2025.11.11.csv
2025-09-08,2025-09-08-Rebel,2,49740,49800,57,0,,Amsterdam,Amsterdam,"Portsmuiden 15, Amsterdam, NL","Portsmuiden 15, Amsterdam, NL",,,,,,,Rebel,1 (VNZ-20-TRebel),rebel_Ritten overzicht 2024.11.01-2025.11.11.csv
2025-09-08,2025-09-08-Rebel,3,51660,51720,29,0,,Amsterdam,Amsterdam,"Portsmuiden 15, Amsterdam, NL","Portsmuiden 15, Amsterdam, NL",,,,,,,Rebel,1 (VNZ-20-TRebel),rebel_Ritten overzicht 2024.11.01-2025.11.11.csv
2025-09-08,2025-09-08-Rebel,4,52920,54240,1298,6890,2.0,Amsterdam,Amsterdam,"Portsmuiden 15, Amsterdam, NL","Klönne Plein 12, Amsterdam, NL",,,,,,,Rebel,1 (VNZ-20-TRebel),rebel_Ritten overzicht 2024.11.01-2025.11.11.csv
2025-09-08,2025-09-08-Rebel,5,54480,54600,90,0,,Amsterdam,Amsterdam,"Klönne Plein 12, Amsterdam, NL","Klönne Plein 12, Amsterdam, NL",,,,,,,Rebel,1 (VNZ-20-TRebel),rebel_Ritten overzicht 2024.11.01-2025.11.11.csv
2025-09-08,2025-09-08-Rebel,6,56760,56820,71,20,-95.0,Amsterdam,Amsterdam,"Klönne Plein 12, Amsterdam, NL","Klönne Plein 12, Amsterdam, NL",,,,,,,Rebel,1 (VNZ-20-TRebel),rebel_Ritten overzicht 2024.11.01-2025.11.11.csv
2025-09-08,2025-09-08-Rebel,7,56820,56880,53,0,,Amsterdam,Amsterdam,"Klönne Plein 12, Amsterdam, NL","Klönne Plein 12, Amsterdam, NL",,,,,,,Rebel,1 (VNZ-20-TRebel),rebel_Ritten overzicht 2024.11.01-2025.11.11.csv
2025-09-08,2025-09-08-Rebel,8,64620,65460,843,6740,-1.0,Amsterdam,Amsterdam,"Klönne Plein 12, Amsterdam, NL","Portsmuiden 15, Amsterdam, NL",,,,,,,Rebel,1 (VNZ-20-TRebel),rebel_Ritten overzicht 2024.11.01-2025.11.11.csv
2025-09-08,2025-09-08-Rebel,9,65520,65580,42,0,,Amsterdam,Amsterdam,"Portsmuiden 15, Amsterdam, NL","Portsmuiden 15, Amsterdam, NL",,,,,,,Rebel,1 (VNZ-20-TRebel),rebel_Ritten overzicht 2024.11.01-2025.11.11.csv
2025-09-09,2025-09-09-Rebel,1,31080,31080,15,0,,Amsterdam,Amsterdam,"Portsmuiden 15, Amsterdam, NL","Portsmuiden 15, Amsterdam, NL",,,,,,,Rebel,1 (VNZ-20-TRebel),rebel_Ritten overzicht 2024.11.01-2025.11.11.csv
2025-09-09,2025-09-09-Rebel,2,31800,31860,42,0,,Amsterdam,Amsterdam,"Portsmuiden 15, Amsterdam, NL","Portsmuiden 15, Amsterdam, NL",,,,,,,Rebel,1 (VNZ-20-TRebel),rebel_Ritten overzicht 2024.11.01-2025.11.11.csv
2025-09-09,2025-09-09-Rebel,3,31980,31980,35,0,,Amsterdam,Amsterdam,"Portsmuiden 15, Amsterdam, NL","Portsmuiden 15, Amsterdam, NL",,,,,,,Rebel,1 (VNZ-20-TRebel),rebel_Ritten overzicht 2024.11.01-2025.11.11.csv
2025-09-09,2025-09-09-Rebel,4,32220,32220,11,0,,Amsterdam,Amsterdam,"Portsmuiden 15, Amsterdam, NL","Portsmuiden 15, Amsterdam, NL",,,,,,,Rebel,1 (VNZ-20-TRebel),rebel_Ritten overzicht 2024.11.01-2025.11.11.csv
2025-09-09,2025-09-09-Rebel,5,33180,34200,1039,10260,-1.0,Amsterdam,Amsterdam,"Portsmuiden 15, Amsterdam, NL","Helicopterstraat 23, Amsterdam, NL",,,,,,,Rebel,1 (VNZ-20-TRebel),rebel_Ritten overzicht 2024.11.01-2025.11.11.csv
2025-09-09,2025-09-09-Rebel,6,34320,34980,624,2810,-36.0,Amsterdam,Amsterdam,"Helicopterstraat 23, Amsterdam, NL","Stadionplein 18, Amsterdam, NL",,,,,,,Rebel,1 (VNZ-20-TRebel),rebel_Ritten overzicht 2024.11.01-2025.11.11.csv
2025-09-09,2025-09-09-Rebel,7,35220,35940,746,3270,-33.0,Amsterdam,Amsterdam,"Stadionplein 18, Amsterdam, NL","Paulus Potterstraat 12, Amsterdam, NL",,,,,,,Rebel,1 (VNZ-20-TRebel),rebel_Ritten overzicht 2024.11.01-2025.11.11.csv
2025-09-09,2025-09-09-Rebel,8,36240,36540,358,1110,1.0,Amsterdam,Amsterdam,"Paulus Potterstraat 12, Amsterdam, NL","Stadhouderskade 7, Amsterdam, NL",,,,,,,Rebel,1 (VNZ-20-TRebel),rebel_Ritten overzicht 2024.11.01-2025.11.11.csv
2025-09-09,2025-09-09-Rebel,9,36660,36840,196,510,-63.0,Amsterdam,Amsterdam,"Stadhouderskade 7, Amsterdam, NL","Leidsekruisstraat 11, Amsterdam, NL",,,,,,,Rebel,1 (VNZ-20-TRebel),rebel_Ritten overzicht 2024.11.01-2025.11.11.csv
2025-09-09,2025-09-09-Rebel,10,37080,37440,338,1240,14.0,Amsterdam,Amsterdam,"Leidsekruisstraat 11, Amsterdam, NL","Utrechtsestraat 113, Amsterdam, NL",,,,,,,Rebel,1 (VNZ-20-TRebel),rebel_Ritten overzicht 2024.11.01-2025.11.11.csv
2025-09-09,2025-09-09-Rebel,11,37620,37920,308,1100,1.0,Amsterdam,Amsterdam,"Utrechtsestraat 113, Amsterdam, NL","Quellijnstraat 87, Amsterdam, NL",,,,,,,Rebel,1 (VNZ-20-TRebel),rebel_Ritten overzicht 2024.11.01-2025.11.11.csv
2025-09-09,2025-09-09-Rebel,12,38340,38400,50,40,-33.0,Amsterdam,Amsterdam,"Quellijnstraat 87, Amsterdam, NL","Quellijnstraat 81, Amsterdam, NL",,,,,,,Rebel,1 (VNZ-20-TRebel),rebel_Ritten overzicht 2024.11.01-2025.11.11.csv
2025-09-09,2025-09-09-Rebel,13,39240,39840,594,2940,-38.0,Amsterdam,Amsterdam,"Quellijnstraat 81, Amsterdam, NL","De Groene Zoom, Amsterdam, NL",,,,,,,Rebel,1 (VNZ-20-TRebel),rebel_Ritten overzicht 2024.11.01-2025.11.11.csv
2025-09-09,2025-09-09-Rebel,14,40440,41940,1523,27340,135.0,Amsterdam,Amsterdam,"De Groene Zoom, Amsterdam, NL","Tt. Neveritaweg 59, Amsterdam, NL",,,,,,,Rebel,1 (VNZ-20-TRebel),rebel_Ritten overzicht 2024.11.01-2025.11.11.csv
2025-09-09,2025-09-09-Rebel,15,42180,43200,1008,14060,-2.0,Amsterdam,Amsterdam,"Tt. Neveritaweg 59, Amsterdam, NL","Portsmuiden 15, Amsterdam, NL",,,,,,,Rebel,1 (VNZ-20-TRebel),rebel_Ritten overzicht 2024.11.01-2025.11.11.csv
2025-09-09,2025-09-09-Rebel,16,43860,44280,434,2780,-3.0,Amsterdam,Amsterdam,"Portsmuiden 15, Amsterdam, NL","Hornweg 60, Amsterdam, NL",,,,,,,Rebel,1 (VNZ-20-TRebel),rebel_Ritten overzicht 2024.11.01-2025.11.11.csv
2025-09-09,2025-09-09-Rebel,17,44760,45120,311,3160,13.0,Amsterdam,Amsterdam,"Hornweg 60, Amsterdam, NL","Portsmuiden 15, Amsterdam, NL",,,,,,,Rebel,1 (VNZ-20-TRebel),rebel_Ritten overzicht 2024.11.01-2025.11.11.csv
2025-09-09,2025-09-09-Rebel,18,48000,48720,748,5340,216.0,Amsterdam,Zaandam,"Portsmuiden 15, Amsterdam, NL","Herwijk, Zaandam, NL",,,,,,,Rebel,1 (VNZ-20-TRebel),rebel_Ritten overzicht 2024.11.01-2025.11.11.csv
2025-09-09,2025-09-09-Rebel,19,49800,50160,334,1800,7.0,Zaandam,Amsterdam,"Herwijk, Zaandam, NL","Portsmuiden 15, Amsterdam, NL",,,,,,,Rebel,1 (VNZ-20-TRebel),rebel_Ritten overzicht 2024.11.01-2025.11.11.csv
2025-09-09,2025-09-09-Rebel,20,52680,52680,17,0,,Amsterdam,Amsterdam,"Portsmuiden 15, Amsterdam, NL","Portsmuiden 15, Amsterdam, NL",,,,,,,Rebel,1 (VNZ-20-TRebel),rebel_Ritten overzicht 2024.11.01-2025.11.11.csv
2025-09-09,2025-09-09-Rebel,21,52800,52800,16,0,,Amsterdam,Amsterdam,"Portsmuiden 15, Amsterdam, NL","Portsmuiden 15, Amsterdam, NL",,,,,,,Rebel,1 (VNZ-20-TRebel),rebel_Ritten overzicht 2024.11.01-2025.11.11.csv
2025-09-09,2025-09-09-Rebel,22,54480,54480,31,20,,Amsterdam,Amsterdam,"Portsmuiden 15, Amsterdam, NL","Portsmuiden 15, Amsterdam, NL",,,,,,,Rebel,1 (VNZ-20-TRebel),rebel_Ritten overzicht 2024.11.01-2025.11.11.csv
2025-09-09,2025-09-09-Rebel,23,58680,58800,117,80,60.0,Amsterdam,Amsterdam,"Portsmuiden 15, Amsterdam, NL","Portsmuiden 5, Amsterdam, NL",,,,,,,Rebel,1 (VNZ-20-TRebel),rebel_Ritten overzicht 2024.11.01-2025.11.11.csv
2025-09-10,2025-09-10-Rebel,1,32880,32880,41,0,,Amsterdam,Amsterdam,"Portsmuiden 5, Amsterdam, NL","Portsmuiden 5, Amsterdam, NL",,,,,,,Rebel,1 (VNZ-20-TRebel),rebel_Ritten overzicht 2024.11.01-2025.11.11.csv
2025-09-10,2025-09-10-Rebel,2,33120,34560,1403,9320,-7.0,Amsterdam,Amsterdam,"Portsmuiden 15, Amsterdam, NL","Leidseplein 4, Amsterdam, NL",,,,,,,Rebel,1 (VNZ-20-TRebel),rebel_Ritten overzicht 2024.11.01-2025.11.11.csv
2025-09-10,2025-09-10-Rebel,3,36480,36660,211,780,-49.0,Amsterdam,Amsterdam,"Leidseplein 4, Amsterdam, NL","Leidsekruisstraat 11, Amsterdam, NL",,,,,,,Rebel,1 (VNZ-20-TRebel),rebel_Ritten overzicht 2024.11.01-2025.11.11.csv
